sample type,analyte,sample.day,sample.month,sample.year,sample.date,stream,stream.location,original.concentration.ugL,,analysis.lab,convert.concentration.ugl
nutrients,TN,5,1,2021,2021-01-05,towr,seep,561.85,,,
nutrients,TN,4,2,2021,2021-02-04,towr,upstream,586.84,,,
nutrients,TN,4,3,2021,2021-03-04,towr,seep,630.66,white,,
nutrients,TN,4,3,2021,2021-03-04,towr,upstream,686.35,,,
nutrients,TN,12,6,2019,2019-06-12,towr,flume,789.67,,CAIS,789.67
nutrients,TN,10,4,2019,2019-04-10,towr,seep,793.1,,CAIS,793.1
nutrients,TN,5,1,2021,2021-01-05,ws55,flume,827.73,blue,,
nutrients,TN,7,8,2018,2018-08-07,towr,flume,1650,,ESL,1650
nutrients,TN,22,5,2018,2018-05-22,ws55,flume,1770,,ESL,1770
nutrients,TN,7,8,2018,2018-08-07,ws55,flume,1830,,ESL,1830
nutrients,TN,5,6,2018,2018-06-05,towr,upstream,1860,,ESL,1860
nutrients,TN,7,8,2018,2018-08-07,towr,flume,1900,,ESL,1900
nutrients,TN,8,5,2018,2018-05-08,ws55,seep,1910,,ESL,1910
nutrients,TN,5,6,2018,2018-06-05,ws55,seep,1920,,ESL,1920
nutrients,TN,8,5,2018,2018-05-08,ws55,flume,1930,,ESL,1930
nutrients,TN,16,7,2018,2018-07-16,towr,flume,1940,,ESL,1940
nutrients,TN,8,5,2018,2018-05-08,towr,seep,1940,,ESL,1940
nutrients,TN,8,5,2018,2018-05-08,towr,flume,1960,,ESL,1960
nutrients,TN,7,8,2018,2018-08-07,ws55,flume,1960,,ESL,1960
nutrients,TN,5,6,2018,2018-06-05,towr,seep,1960,,ESL,1960
nutrients,TN,8,5,2018,2018-05-08,towr,upstream,1960,,ESL,1960
nutrients,TN,5,6,2018,2018-06-05,towr,flume,1970,,ESL,1970
nutrients,TN,16,7,2018,2018-07-16,ws55,flume,1970,,ESL,1970
nutrients,TN,7,8,2018,2018-08-07,towr,seep,1970,,ESL,1970
nutrients,TN,16,7,2018,2018-07-16,towr,seep,1990,,ESL,1990
nutrients,TN,16,7,2018,2018-07-16,ws55,seep,2000,,ESL,2000
nutrients,TN,7,8,2018,2018-08-07,ws55,seep,2010,,ESL,2010
nutrients,TN,7,8,2018,2018-08-07,towr,upstream,2020,,ESL,2020
nutrients,TN,5,6,2018,2018-06-05,ws55,flume,2030,,ESL,2030
nutrients,TN,16,7,2018,2018-07-16,towr,upstream,2110,,ESL,2110
nutrients,TN,22,5,2018,2018-05-22,towr,flume,2210,,ESL,2210
nutrients,TN,5,1,2021,2021-01-05,ws55,seep,4926.25,,,
nutrients,SRP,5,6,2018,2018-06-05,towr,flume,0,,ESL,1
nutrients,SRP,5,6,2018,2018-06-05,ws55,flume,0,,ESL,1
nutrients,SRP,7,8,2018,2018-08-07,towr,flume,0,,ESL,1
nutrients,SRP,7,8,2018,2018-08-07,ws55,flume,0,,ESL,1
nutrients,SRP,8,5,2018,2018-05-08,ws55,seep,0,,ESL,1
nutrients,SRP,5,6,2018,2018-06-05,ws55,seep,0,,ESL,1
nutrients,SRP,16,7,2018,2018-07-16,towr,seep,0,,ESL,1
nutrients,SRP,16,7,2018,2018-07-16,ws55,seep,0,,ESL,1
nutrients,SRP,7,8,2018,2018-08-07,towr,seep,0,,ESL,1
nutrients,SRP,7,8,2018,2018-08-07,ws55,seep,0,,ESL,1
nutrients,SRP,7,8,2018,2018-08-07,towr,upstream,0,,ESL,1
nutrients,NO3,12,5,2020,2020-05-12,towr,seep,,,,
nutrients,SRP,12,5,2020,2020-05-12,towr,seep,,,,
nutrients,NH4,15,12,2020,2020-12-15,ws55,seep,,,,
nutrients,NO3,15,12,2020,2020-12-15,ws55,seep,,,,
nutrients,SRP,15,12,2020,2020-12-15,ws55,seep,,,,
nutrients,NH4,15,12,2020,2020-12-15,towr,upstream,,,,
nutrients,NO3,15,12,2020,2020-12-15,towr,upstream,,,,
nutrients,SRP,15,12,2020,2020-12-15,towr,upstream,,,,
